roman_tenamentA1_group,			186.67,	332.97,	0.00,	0.5
roman_tenamentA2_group,			-176.49,	-137.98,	-90.00,	0.5
roman_tenamentA3_group,			343.99,	-249.41,	0.00,	0.5
roman_tenamentA3_group,			343.99,	-80.37,	0.00,	0.5
roman_tenamentA3_group,			343.99,	61.01,	0.00,	0.5
roman_tenamentA1_group,			333.37,	237.46,	-90.00,	0.5
roman_tenamentA2_group,			-343.86,	-23.33,	0.00,	0.5
roman_tenamentA3_group,			-344.66,	253.94,	0.00,	0.5
roman_tenamentA3_group,			343.99,	-164.85,	0.00,	0.5
roman_tenamentA3_group,			256.32,	332.97,	0.00,	0.5
roman_tenamentA1_group,			58.40,	45.88,	0.00,	0.5
roman_tenamentA2_group,			55.56,	143.47,	0.00,	0.5
roman_tenamentA3_group,			-344.66,	335.82,	0.00,	0.5
roman_tenamentA3_group,			151.70,	-334.89,	0.00,	0.5

roman_tenamentB1,			-95.43,	-91.05,	180.00,	0.5
roman_tenamentB2,			-320.74,	-112.97,	-45.00,	0.5
roman_tenamentB3,			360.56,	2.89,	180.00,	0.5
roman_tenamentB4,			-96.06,	-24.05,	0.00,	0.5
roman_tenamentB5,			6.95,	-238.34,	90.00,	0.5
roman_tenamentB1,			40.86,	-256.80,	180.00,	0.5
roman_tenamentB2,			-202.66,	-88.63,	0.00,	0.5
roman_tenamentB3,			317.90,	357.04,	180.00,	0.5
roman_tenamentB4,			138.43,	360.26,	180.00,	0.5
roman_tenamentB5,			-34.00,	-238.34,	-85.00,	0.5
roman_tenamentB1,			-41.01,	234.08,	0.00,	0.5
roman_tenamentB2,			-352.13,	-81.75,	-45.00,	0.5
roman_tenamentB3,			-2.33,	-24.05,	0.00,	0.5
roman_tenamentB4,			-41.33,	200.33,	5.00,	0.5
roman_tenamentB5,			-284.74,	-194.77,	180.00,	0.5
roman_tenamentB1,			88.11,	-72.68,	180.00,	0.5
roman_tenamentB2,			-264.74,	31.52,	0.00,	0.5
roman_tenamentB3,			-230.26,	91.19,	0.00,	0.5
roman_tenamentB4,			327.57,	-20.95,	-90.00,	0.5

roman_tenamentC1,			99.91,	-344.40,	90.00,	0.5
roman_tenamentC2,			87.92,	-25.62,	90.00,	0.5
roman_tenamentC3,			169.05,	217.00,	0.00,	0.5
roman_tenamentC4,			-250.31,	-157.47,	-180.00,	0.5
roman_tenamentC5,			-297.99,	-243.10,	90.00,	0.5
roman_tenamentC1,			-48.45,	-23.72,	0.00,	0.5
roman_tenamentC2,			-252.43,	-125.48,	-180.00,	0.5
roman_tenamentC3,			-105.22,	-282.30,	90.00,	0.5
roman_tenamentC4,			122.43,	328.13,	0.00,	0.5
roman_tenamentC5,			87.92,	-119.42,	90.00,	0.5
roman_tenamentC1,			43.70,	-23.72,	0.00,	0.5
roman_tenamentC2,			87.92,	-193.34,	90.00,	0.5
roman_tenamentC3,			-234.80,	-193.45,	-180.00,	0.5
roman_tenamentC4,			-169.49,	-193.45,	-180.00,	0.5
roman_tenamentC5,			-72.99,	-282.70,	90.00,	0.5
roman_tenamentC1,			259.01,	273.86,	0.00,	0.5
roman_tenamentC2,			-279.70,	245.85,	-175.00,	0.5
roman_tenamentC3,			-85.91,	-204.84,	90.00,	0.5
roman_tenamentC4,			-211.57,	324.66,	-45.00,	0.5
roman_tenamentC5,			183.72,	170.12,	0.00,	0.5
roman_tenamentC1,			152.87,	262.37,	90.00,	0.5
roman_tenamentC2,			-347.06,	198.47,	180.00,	0.5
roman_tenamentC3,			277.11,	170.12,	0.00,	0.5
roman_tenamentC4,			-286.26,	-304.23,	90.00,	0.5
roman_tenamentC5,			-278.90,	198.47,	180.00,	0.5
roman_tenamentC1,			-104.35,	-140.54,	90.00,	0.5
roman_tenamentC2,			334.90,	-322.89,	90.00,	0.5
roman_tenamentC3,			-229.81,	138.13,	-90.00,	0.5
roman_tenamentC4,			-231.43,	43.94,	-90.00,	0.5
roman_tenamentC5,			107.895,	134.733,	-90,	0.5

roman_tenamentD1,			-72.42,	-246.82,	-90.00,	0.5
roman_tenamentD2,			89.54,	-260.13,	-90.00,	0.5
roman_tenamentD3,			-264.54,	97.39,	90.00,	0.5
roman_tenamentD4,			371.98,	-307.12,	-180.00,	0.5
roman_tenamentD4,			40.22,	-220.92,	-90.00,	0.5
roman_tenamentD1,			87.88,	-156.81,	95.00,	0.5
roman_tenamentD2,			84.09,	-280.76,	180.00,	0.5
roman_tenamentD3,			-305.59,	50.41,	-180.00,	0.5
roman_tenamentD4,			-181.23,	-79.24,	-180.00,	0.5
roman_tenamentD5,			40.22,	-231.20,	-90.00,	0.5
roman_tenamentD1,			-77.55,	-127.70,	-180.00,	0.5
roman_tenamentD2,			-275.53,	-227.25,	-180.00,	0.5
roman_tenamentD3,			-307.72,	-290.29,	-180.00,	0.5
roman_tenamentD4,			40.25,	-1.24,	95.00,	0.5
roman_tenamentD5,			-272.31,	-349.44,	-180.00,	0.5
roman_tenamentD1,			-290.43,	-114.10,	-180.00,	0.5
roman_tenamentD2,			-104.42,	-246.82,	-95.00,	0.5
roman_tenamentD3,			-304.81,	-14.66,	-180.00,	0.5
roman_tenamentD4,			-290.43,	-162.98,	-180.00,	0.5
roman_tenamentD5,			-294.84,	-38.21,	95.00,	0.5
roman_tenamentD1,			-306.70,	-194.81,	-180.00,	0.5
roman_tenamentD2,			135.32,	177.58,	100.00,	0.5
roman_tenamentD3,			-110.62,	-185.57,	-180.00,	0.5
roman_tenamentD4,			296.91,	358.93,	180.00,	0.5
roman_tenamentD5,			-290.43,	16.54,	-180.00,	0.5
roman_tenamentD1,			-290.43,	-14.66,	-180.00,	0.5
roman_tenamentD2,			-236.32,	-37.55,	90.00,	0.5
roman_tenamentD3,			230.10,	159.82,	90.00,	0.5
roman_tenamentD4,			-275.19,	-258.37,	-180.00,	0.5
roman_tenamentD5,			-305.59,	17.65,	-180.00,	0.5
roman_tenamentD1,			-257.19,	118.88,	-180.00,	0.5
roman_tenamentD2,			74.86,	-359.89,	180.00,	0.5
roman_tenamentD3,			-294.84,	95.71,	95.00,	0.5
roman_tenamentD4,			-290.43,	-82.90,	-180.00,	0.5
roman_tenamentD5,			-257.19,	150.86,	-180.00,	0.5
roman_tenamentD1,			98.21,	71.65,	180.00,	0.5
roman_tenamentD2,			-110.617,	-185.572,	180,	0.5
roman_tenamentD3,			-231.487,	237.728,	180,	0.5
roman_tenamentD4,			-155.313,	220.845,	180,	0.5

roman_tenamentE1,			-330.08,	-73.48,	-133.31,	0.5
roman_tenamentE2,			318.65,	-0.38,	-3.31,	0.5
roman_tenamentE1,			135.83,	161.43,	1.69,	0.5
roman_tenamentE2,			-60.41,	-227.30,	-178.31,	0.5
roman_tenamentE1,			146.54,	162.41,	91.69,	0.5
roman_tenamentE2,			16.68,	-267.80,	-178.31,	0.5
roman_tenamentE1,			-112.35,	-217.85,	91.69,	0.5
roman_tenamentE2,			-306.70,	-172.13,	91.69,	0.5
roman_tenamentE1,			217.794,	176.851,	91.69,	0.5
roman_tenamentE2,			-253.37,	223.42,	91.69,	0.5
roman_tenamentE1,			317.04,	12.77,	91.69,	0.5
roman_tenamentE2,			364.10,	339.52,	-43.31,	0.5
roman_tenamentE1,			-76.82,	-151.86,	91.69,	0.5
roman_tenamentE2,			-112.35,	-230.95,	91.69,	0.5
roman_tenamentE1,			84.20,	339.54,	-133.31,	0.5
roman_tenamentE2,			-236.08,	363.73,	131.69,	0.5
roman_tenamentE1,			77.29,	-339.45,	-178.31,	0.5
roman_tenamentE2,			-180.17,	-99.84,	-3.31,	0.5
roman_tenamentE1,			-180.78,	304.64,	-128.31,	0.5
roman_tenamentE2,			-221.48,	299.78,	-178.31,	0.5
roman_tenamentE1,			-308.49,	-84.83,	46.69,	0.5
roman_tenamentE2,			-198.44,	-66.41,	1.69,	0.5
roman_tenamentE1,			-236.52,	299.78,	-178.31,	0.5
roman_tenamentE2,			-371.76,	-70.17,	91.69,	0.5
roman_tenamentE1,			342.15,	-360.68,	46.69,	0.5
roman_tenamentE2,			-210.99,	-65.97,	1.69,	0.5
roman_tenamentE1,			314.624,	-363.096,	1.692,	0.5
roman_tenamentE2,			-231.771,	259.615,	1.692,	0.5
roman_tenamentE1,			-231.763,	270.683,	-173.308,	0.5


tree_A,			-155.70,	199.112,	180.00, 1.00 
tree_A,			76.53,	332.41,	45.00, 1.00
tree_A,			-192.14,	64.01,	90.00, 1.00
tree_A,			-192.14,	0.18,	0.00, 1.00
tree_A,			-70.29,	231.35,	0.00, 1.00
tree_A,			-192.14,	32.08,	90.00, 1.00
tree_A,			-360.34,	84.73,	0.00, 1.00
tree_A,			-192.14,	95.65,	0.00, 1.00
tree_A,			-192.14,	-32.44,	90.00, 1.00
tree_A,			-112.49,	-205.79,	0.00, 1.00
tree_A,			284.53,	208.02,	90.00, 1.00
tree_A,			-307.27,	-161.69,	90.00, 1.00
tree_A,			-307.27,	-46.96,	90.00, 1.00
tree_A,			98.55,	14.44,	0.00, 1.00
tree_A,			-155.70,	188.06,	180.00, 1.00
tree_A,			-280.66,	-357.07,	90.00, 1.00
tree_A,			205.54,	206.20,	90.00, 1.00
tree_A,			358.04,	246.16,	0.00, 1.00
tree_A,			333.49,	170.62,	0.00, 1.00
tree_A,			333.25,	-54.17,	0.00, 1.00
tree_A,			-155.70,	267.59,	180.00, 1.00
tree_A,			-322.52,	-67.64,	135.00, 1.00
tree_A,			-354.99,	362.80,	0.00, 1.00
tree_A,			-192.14,	160.01,	0.00, 1.00
tree_A,			341.36,	344.42,	0.00, 1.00
tree_A,			-314.83,	-91.54,	135.00, 1.00
tree_A,			359.01,	-307.90,	0.00, 1.00
tree_A,			-192.14,	127.98,	90.00, 1.00
tree_A,			-155.70,	241.46,	180.00, 1.00
tree_A,			-295.73,	-337.92,	90.00, 1.00
tree_A,			-315.27,	-134.54,	45.00, 1.00
tree_A,			92.05,	347.93,	45.00, 1.00
tree_A,			-192.14,	192.44,	180.00, 1.00
;tree_A,			189.995,	-361.473,	0, 1.00 ; Removed because it was causing problem to pathfinding.
tree_A,			114.738,	179.891,	90, 1.00
tree_A,			-219.747,	202.292,	180, 1.00

tree_B,			-210.492,	276.845,	180, 1.00
tree_E,			-220.338,	277.373,	0, 1.00

tree_C,			-175.976,	294.31,	180, 1.00

tree_box,			359.01,	-307.90,	0.00, 0.50
tree_box,			-112.49,	-205.79,	0.00, 0.50
tree_box,			-192.14,	160.01,	0.00, 0.50
tree_box,			-155.70,	241.46,	180.00, 0.50
tree_box,			-295.73,	-337.92,	90.00, 0.50
tree_box,			-155.70,	199.112,	180.00, 0.50 
tree_box,			341.36,	344.42,	0.00, 0.50
tree_box,			-314.83,	-91.54,	135.00, 0.50
tree_box,			92.05,	347.93,	45.00, 0.50
tree_box,			-280.66,	-357.07,	90.00, 0.50
tree_box,			-315.27,	-134.54,	45.00, 0.50
tree_box,			-155.70,	188.06,	180.00, 0.50
tree_box,			205.54,	206.20,	90.00, 0.50
tree_box,			333.49,	170.62,	0.00, 0.50
tree_box,			-192.14,	-32.44,	90.00, 0.50
tree_box,			-192.14,	95.65,	0.00, 0.50
tree_box,			-192.14,	64.01,	90.00, 0.50
tree_box,			-192.14,	32.08,	90.00, 0.50
tree_box,			-192.14,	0.18,	0.00, 0.50
tree_box,			-307.27,	-161.69,	90.00, 0.50
tree_box,			-322.52,	-67.64,	135.00, 0.50
tree_box,			76.53,	332.41,	45.00, 0.50
tree_box,			-307.27,	-46.96,	90.00, 0.50
tree_box,			-155.70,	267.59,	180.00, 0.50
tree_box,			358.04,	246.16,	0.00, 0.50
tree_box,			333.25,	-54.17,	0.00, 0.50
tree_box,			-192.14,	192.44,	180.00, 0.50
tree_box,			-354.99,	362.80,	0.00, 0.50
tree_box,			284.53,	208.02,	90.00, 0.50
tree_box,			98.55,	14.44,	0.00, 0.50
tree_box,			-360.34,	84.73,	0.00, 0.50
tree_box,			-192.14,	127.98,	90.00, 0.50
tree_box,			-70.29,	231.35,	0.00, 0.50
;tree_box,			189.995,	-361.473,	0, 0.50 ; Removed because it was causing problem to pathfinding.
tree_box,			114.738,	179.891,	0, 0.50
tree_box,			-175.976,	294.31,		0, 0.50
tree_box,			-219.747,	202.292,	180, 0.50
tree_box,			-210.492,	276.845,	180, 0.50
tree_box,			-220.338,	277.373,	180, 0.50

;ROME HD

;Props Entries

;prop_tree_02,		-258.67,	-408.26,	47,	0.5
;prop_bush_01,		-299.95,	-390.45,	5,	0.5
;prop_tree_02,		-343.83,	-327.88,	171,	0.5
;prop_bush_02,		-342.53,	-231.43,	151,	0.5
;prop_bush_02,		-360.27,	-131.49,	149,	0.5
;prop_bush_01,		-406.25,	-60.89,	236,	0.5
;prop_bush_01,		-407.34,	74.16,	154,	0.5
;prop_tree_01,		-406.97,	161.42,	140,	0.5
;prop_tree_01,		-406.97,	269.68,	267,	0.5
;prop_bush_02,		-405.89,	347.53,	112,	0.5
;prop_bush_02,		-403.72,	399.67,	307,	0.5
;prop_tree_01,		-327.68,	402.93,	19,	0.5
;prop_tree_01,		-218.70,	387.00,	227,	0.5
;prop_tree_02,		-145.56,	317.12,	133,	0.5
;prop_bush_01,		-119.13,	276.20,	109,	0.5
;prop_tree_02,		-58.30,	273.67,	288,	0.5
;prop_bush_02,		-1.81,	273.31,	340,	0.5
;prop_bush_01,		45.98,	312.77,	186,	0.5
;prop_tree_01,		68.07,	367.81,	211,	0.5
;prop_bush_02,		144.10,	405.82,	312,	0.5
;prop_bush_01,		371.85,	376.13,	291,	0.5
;prop_bush_02,		404.43,	288.51,	224,	0.5
;prop_tree_01,		401.17,	234.20,	41,	0.5
;prop_tree_01,		401.17,	136.80,	257,	0.5
;prop_bush_01,		402.98,	61.13,	167,	0.5
;prop_tree_02,		402.26,	-68.85,	358,	0.5
;prop_bush_02,		376.91,	-372.27,	283,	0.5
;prop_tree_02,		304.50,	-403.05,	257,	0.5
;prop_bush_02,		243.67,	-401.24,	129,	0.5
;prop_bush_02,		149.17,	-401.60,	168,	0.5
;prop_tree_02,		40.91,	-366.12,	293,	0.5
;prop_bush_02,		-5.44,	-341.13,	344,	0.5
;prop_tree_02,		-61.56,	-340.05,	266,	0.5
;prop_bush_01,		13.88,	-308.87,	75,	0.5
;prop_bush_02,		14.63,	-330.49,	286,	0.5
;prop_tree_02,		-105.06,	-237.71,	345,	0.5
;prop_tree_01,		-137.24,	-374.49,	356,	0.5
;prop_bush_01,		-267.23,	-374.49,	343,	0.5
;prop_tree_01,		-303.69,	-336.78,	143,	0.5
;prop_tree_02,		-298.41,	-170.58,	172,	0.5
;prop_bush_02,		-290.62,	-140.91,	41,	0.5
;prop_bush_01,		-302.18,	-124.31,	240,	0.5
;prop_bush_01,		-303.44,	-93.64,	6,	0.5
;prop_tree_01,		-374.35,	-77.29,	216,	0.5
;prop_bush_01,		-243.57,	374.58,	97,	0.5
;prop_tree_02,		-165.00,	294.92,	284,	0.5
;prop_bush_01,		-154.13,	283.69,	116,	0.5
;prop_bush_02,		128.89,	151.50,	95,	0.5
;wagon_chest_bags,		-60.50,	-220.25,	0,	0.5
;wagon_chest_bags,		-68.04,	-195.14,	-90,	0.5
;wagon_1,		-85.21,	-164.15,	-90,	0.5
;wagon_chest_bags,		-214.56,	-176.37,	0,	0.5
;wagon_3,		-198.99,	-25.54,	-90,	0.5
;wagon_log_and_bags,		-184.64,	3.00,	-270,	0.5
;wagon_log_and_bags,		-335.50,	-70.87,	-312,	0.5
;wagon_crates,		-354.30,	2.60,	-498,	0.5
;wagon_crates,		-299.86,	40.57,	-450,	0.5
;wagon_crates,		-282.13,	35.45,	-630,	0.5
;wagon_chest_bags,		-305.26,	215.48,	-721,	0.5
;wagon_3,		-306.84,	222.69,	-839,	0.5
;wagon_3,		-228.33,	355.58,	-680,	0.5
;wagon_chest_bags,		-178.85,	187.63,	-629,	0.5
;wagon_1,		292.87,	261.14,	-630,	0.5
;wagon_log_and_bags,		171.26,	234.82,	-739,	0.5
;wagon_1,		169.57,	262.25,	-809,	0.5
;wagon_log_and_bags,		342.56,	19.69,	-909,	0.5
;wagon_log_and_bags,		122.80,	-292.04,	-721,	0.5
;wagon_chest_bags,		130.37,	-290.44,	-756,	0.5
;wagon_chest_bags,		318.29,	-294.33,	-617,	0.5
;boxes_and_crates_01,		-60.50,	-215.25,	0,	0.5
;chest_02,		-64.29,	-215.34,	0,	0.5
;boxes_and_crates_03,		-62.94,	-211.38,	0,	0.5
;log_pile_04,		-56.71,	-211.04,	0,	0.5
;boxes_and_crates_01,		-54.77,	-215.34,	0,	0.5
;log_pile_03,		-50.23,	-209.78,	0,	0.5
;boxes_and_crates_02,		-63.04,	-195.14,	-90,	0.5
;chest_01,		-63.12,	-191.35,	-90,	0.5
;boxes_and_crates_03,		-59.16,	-192.70,	-90,	0.5
;log_pile_03,		-58.83,	-198.93,	-90,	0.5
;log_pile_04,		-63.12,	-200.87,	-90,	0.5
;log_pile_04,		-57.56,	-205.41,	-90,	0.5
;chest_01,		-80.21,	-164.15,	-90,	0.5
;boxes_and_crates_03,		-80.29,	-160.36,	-90,	0.5
;boxes_and_crates_03,		-76.33,	-161.71,	-90,	0.5
;log_pile_04,		-76.00,	-167.94,	-90,	0.5
;log_pile_04,		-80.29,	-169.87,	-90,	0.5
;boxes_and_crates_04,		-74.73,	-174.42,	-90,	0.5
;boxes_and_crates_01,		-213.88,	-173.01,	-23,	0.5
;boxes_and_crates_02,		-217.05,	-172.84,	0,	0.5
;boxes_and_crates_02,		-217.34,	-169.78,	0,	0.5
;log_pile_04,		-214.26,	-169.70,	0,	0.5
;boxes_and_crates_01,		-208.07,	-176.82,	0,	0.5
;log_pile_03,		-204.93,	-176.79,	0,	0.5
;barrels,		-195.45,	-24.22,	-64,	0.5
;chest_01,		-187.35,	-30.71,	-77,	0.5
;boxes_and_crates_04,		-187.58,	-34.11,	-103,	0.5
;chest_02,		-195.33,	-27.52,	-82,	0.5
;chest_01,		-196.80,	-34.19,	-90,	0.5
;chest_02,		-196.75,	-30.98,	-109,	0.5
;log_pile_04,		-187.64,	0.63,	-264,	0.5
;boxes_and_crates_03,		-184.62,	-2.62,	-270,	0.5
;boxes_and_crates_03,		-187.56,	-2.63,	-270,	0.5
;barrels,		-188.33,	5.14,	-270,	0.5
;barrels,		-337.08,	-68.67,	-312,	0.5
;boxes_and_crates_02,		-339.46,	-70.60,	-329,	0.5
;barrels,		-327.56,	-65.67,	-312,	0.5
;barrels,		-341.13,	-68.04,	-409,	0.5
;boxes_and_crates_02,		-331.72,	-67.08,	-312,	0.5
;boxes_and_crates_03,		-335.52,	-65.97,	-331,	0.5
;log_pile_03,		-350.48,	2.16,	-447,	0.5
;chest_02,		-353.46,	-0.94,	-462,	0.5
;barrels,		-350.40,	-1.03,	-496,	0.5
;boxes_and_crates_04,		-300.14,	27.14,	-447,	0.5
;barrels,		-297.94,	28.78,	-411,	0.5
;boxes_and_crates_04,		-299.93,	30.36,	-461,	0.5
